cod_ibge;txt_modalidade;ano;qtd_uh_entregues;val_desembolsado
431660;Rural;2015;4,0;0,00015784292894032757
431660;Rural;2016;18,0;0,00110218503348744
431670;Entidades;2015;14,0;0,0013875887891635923
431673;Rural;2010;7,0;0,0023905743070180433
431673;Rural;2011;5,0;0,0013528138528138528
431675;Rural;2012;13,0;0,002584266982609871
431675;Rural;2014;8,0;0,001043115438108484
431680;FAR;2010;260,0;0,002843211571631469
431680;Rural;2010;19,0;6,823686476267458e-05
431680;Rural;2011;30,0;9,287318043380856e-05
431680;FAR;2012;922,0;0,008803574018953465
431680;Rural;2012;86,0;0,0003947873381601441
431680;Rural;2013;110,0;0,00047030600607908535
431680;Rural;2014;38,0;0,00013564610569800065
431680;Rural;2015;25,0;9,176965905736267e-05
431680;Rural;2016;12,0;4,354841667125071e-05
431680;FAR;2018;563,0;0,0037761979584240066
431680;FAR;2024;0,0;
431690;FAR;2009;420,0;0,005512551980235379
431690;FAR;2010;500,0;0,005116833533680246
431690;Rural;2010;9,0;3,369622083155284e-05
431690;FAR;2013;578,0;0,006427647781860313
431690;Rural;2013;43,0;0,00021294015886326272
431690;FAR;2014;362,0;0,003577573334231021
431690;Rural;2014;28,0;0,00012322615334583713
431697;Rural;2013;5,0;0,0011085094631702592
431697;Rural;2014;15,0;0,003270649080392937
431697;Rural;2016;22,0;0,0037469440973542673
431697;Rural;2018;22,0;0,00331173632874397
431700;Rural;2011;8,0;0,001139127855235835
431700;Rural;2012;33,0;0,009041591320072333
431700;Oferta P̼blica;2013;40,0;0,008680178811683521
431700;Rural;2013;24,0;0,005937242307191528
431710;FAR;2010;218,0;0,013063830040692644
431710;Rural;2011;10,0;0,00015263493691598058
431710;Rural;2012;7,0;0,00015688130718883938
431710;Entidades;2013;0,0;0,012257800846035356
431710;FAR;2013;30,0;0,0013638323598294593
431710;Rural;2013;44,0;0,0009501418014658249
431710;Rural;2014;52,0;0,0010157433363261893
431710;Entidades;2025;0,0;
431720;FAR;2009;96,0;0,003334382138172546
431720;FAR;2010;32,0;0,000943864760754059
431720;Rural;2011;28,0;0,00024341560780877269
431720;FAR;2012;140,0;0,003436433706451608
431720;Rural;2012;52,0;0,0006230341477832418
431720;Rural;2013;10,0;7,661176453819587e-05
431720;Rural;2014;50,0;0,00049922124750859
431720;Rural;2016;5,0;6,035729206575961e-05
431730;Oferta P̼blica;2010;59,0;0,0019728568608620243
431730;Rural;2012;7,0;0,0003458675742231814
431730;Oferta P̼blica;2013;44,0;0,0017192792156335622
431730;Rural;2013;14,0;0,0006236294609434466
431740;Rural;2011;5,0;0,00011821281143165171
431740;Rural;2012;28,0;0,0010261131128460567
431740;Rural;2014;5,0;0,00015371708760831843
431750;FAR;2009;400,0;0,01919565426910443
431750;Rural;2011;74,0;0,00081372512365323
431750;Rural;2012;50,0;0,0008782015718713903
431750;Entidades;2013;15,0;0,0004434640225598108
431750;FAR;2013;138,0;0,004707541162557991
431750;Rural;2013;34,0;0,00028941696988992995
431750;FAR;2014;136,0;0,004356768046950583
431750;Rural;2014;29,0;0,0004412829400495903
431755;Rural;2010;6,0;0,0020015011258443832
431755;Rural;2013;14,0;0,006541330756925416
431755;Rural;2014;6,0;0,0024868981214786505
431760;FAR;2010;240,0;0,01869339038502476
431760;Rural;2012;8,0;0,0002768085633497158
431770;Rural;2010;9,0;0,0007218334569807311
431770;Rural;2011;8,0;0,0005822204432153124
431770;Rural;2012;16,0;0,003035891831174055
431770;Oferta P̼blica;2013;15,0;0,0020625156751191307
431770;Rural;2013;7,0;0,0008778066713307021
431770;Rural;2014;15,0;0,0018700051179087439
431775;Entidades;2012;44,0;0,02656073528839039
431775;Rural;2016;5,0;0,0013837100908879049
431780;Entidades;2010;50,0;0,004087672397583368
431780;Oferta P̼blica;2010;30,0;0,0014715620631300125
431780;Oferta P̼blica;2012;38,0;0,0036358055593111336
431780;Rural;2012;21,0;0,0019183898679782363
431780;Rural;2014;11,0;0,0007700186425566093
431780;Entidades;2016;20,0;0,001906674137716349
431780;Rural;2016;5,0;0,0003049705827418752
431780;Entidades;2025;0,0;
431790;Rural;2010;41,0;0,0017923497267759562
431790;Rural;2012;119,0;0,007709689083783336
431790;Rural;2013;76,0;0,005527623046514963
431795;Rural;2010;10,0;0,0034288653313141126
431795;Rural;2011;4,0;0,0014624846569690005
431795;Rural;2013;10,0;0,00486335833598324
431800;FAR;2010;360,0;0,016255450514881423
431800;Rural;2014;12,0;0,00023485019597422441
431800;Rural;2016;14,0;0,00026078400382174236
431800;Rural;2018;6,0;0,00010760085745088745
431810;Oferta P̼blica;2010;30,0;0,0019065675957653015
431810;Rural;2011;30,0;0,0016742628592689053
431810;Rural;2012;30,0;0,003322038402763936
431810;Oferta P̼blica;2013;38,0;0,002954862147904847
431810;Entidades;2018;46,0;0,0061894635461033085
431810;Rural;2018;13,0;0,0008995866271976238
431820;Rural;2012;8,0;0,0005569494763282549
431820;Rural;2014;9,0;0,0005636086775960607
431820;FNHIS;2024;0,0;
431830;FAR;2012;300,0;0,01554483044502629
431830;Rural;2013;68,0;0,0016399435412626042
431830;Rural;2014;218,0;0,004873013793931047
431830;Entidades;2016;36,0;0,0012963117318699857
431830;Rural;2016;57,0;0,0011115375476319917
431842;Rural;2010;6,0;0,0011732881400123847
431842;Rural;2011;11,0;0,002006961208106439
431842;Rural;2012;26,0;0,005055611729019211
431842;Rural;2013;9,0;0,0025418941818866505
431842;Rural;2014;21,0;0,005140957583878782
431842;Rural;2015;18,0;0,002875071306332002
431842;RURAL;2024;0,0;
431843;Oferta P̼blica;2011;30,0;0,009901534737884372
431843;Rural;2013;20,0;0,010864385780996855
431843;Rural;2014;5,0;0,002291902978696956
431843;Rural;2015;23,0;0,009467891498396741
431844;Rural;2010;11,0;0,002881580752870146
431844;Rural;2011;8,0;0,0019361474698989572
431844;Rural;2012;22,0;0,008022245126552429
431844;Rural;2013;16,0;0,004280698615682631
431845;Rural;2010;6,0;0,002332134875133612
431845;Oferta P̼blica;2011;30,0;0,010660033756773563
431845;Rural;2012;13,0;0,010275055327220993
431845;Rural;2013;7,0;0,00437068682221492
431845;Rural;2014;4,0;0,002384987133622042
431846;Rural;2012;30,0;0,02249887505624719
431846;Rural;2013;29,0;0,019908466819221968
431846;Entidades;2016;4,0;0,004016146548367928
431849;Rural;2010;27,0;0,008574604350817763
431849;Rural;2012;18,0;0,009847258085693028
431849;Rural;2013;20,0;0,005347510454072036
431849;Rural;2014;14,0;0,005465453947728891
431850;Rural;2012;15,0;0,0015787147157261035
431850;Rural;2013;13,0;0,0013810352732436997
431860;Oferta P̼blica;2010;29,0;0,0022659669199143633
431860;Rural;2011;11,0;0,0008861345344124984
431860;Rural;2014;15,0;0,0016585517254757425
431862;Oferta P̼blica;2013;40,0;0,013092946829542925
431862;Rural;2014;7,0;0,002619382114675105
431870;FAR;2009;240,0;0,0028034574066985313
431870;Entidades;2010;172,0;0,0014697432471984155
431870;FAR;2010;1220,0;0,012251060968241228
431870;Rural;2010;21,0;7,070173832007283e-05
431870;Entidades;2012;222,0;0,0026689037770774074
431870;FAR;2012;301,0;0,002881494742026631
431870;FAR;2013;608,0;0,006636910411772602
431870;Entidades;2024;0,0;
431870;FAR;2024;0,0;
431870;FNHIS;2024;0,0;
431880;Oferta P̼blica;2010;52,0;0,0017032984018053108
431880;Rural;2010;3,0;9,273856997125104e-05
431880;Rural;2011;77,0;0,0026853759794908884
431880;Rural;2012;74,0;0,002738425587848693
431880;Oferta P̼blica;2013;0,0;0,00016787451044595144
431880;Rural;2013;172,0;0,0061807108030604956
431880;Rural;2014;53,0;0,0010205349636218915
431880;Rural;2016;27,0;0,0004762664030065458
431880;Rural;2018;0,0;0,0011543298586620561
431890;Rural;2011;4,0;9,666785890359315e-05
431890;Rural;2014;35,0;0,0011643558326787796
431890;Rural;2018;8,0;0,00020506824365345265
431900;Rural;2013;5,0;0,00026006164829810185
431910;Rural;2011;14,0;0,001489837182079387
431910;Rural;2012;30,0;0,0066765776753046745
431910;Rural;2014;25,0;0,004240844240487117
431912;Rural;2011;8,0;0,0011275016442732313
431912;Rural;2012;24,0;0,006414368184733804
431915;Rural;2010;19,0;0,001201796369309916
431915;Rural;2012;58,0;0,010827440467745428
431920;Rural;2011;14,0;0,0026071271580798204
431920;Oferta P̼blica;2013;32,0;0,008242611087917616
431920;Rural;2014;20,0;0,006222775357809583
431920;FNHIS;2024;0,0;
431930;Rural;2010;23,0;0,0036632467515230346
431930;Rural;2011;66,0;0,009711356892365795
431930;Rural;2012;90,0;0,02733701066750905
431930;Rural;2013;209,0;0,04396336739346153
431930;Rural;2014;35,0;0,007358573103713816
431936;Rural;2010;5,0;0,0024875621890547263
431936;Rural;2012;4,0;0,0038389189604207457
431936;Rural;2013;4,0;0,002815649081209247
431936;Rural;2016;5,0;0,0021411235422956255
431937;Rural;2010;30,0;0,007227464364585425
431937;Rural;2012;60,0;0,02476290033550424
431937;Rural;2016;11,0;0,0022102040048986955
431940;Rural;2011;25,0;0,0014663186603712719
431940;Oferta P̼blica;2012;30,0;0,0036034477788347893
431940;Rural;2012;43,0;0,005164941816329864
431940;FAR;2013;100,0;0,026900020846726394
431940;Rural;2013;14,0;0,0014826816099172448
431940;Rural;2014;24,0;0,0022515998209253945
431940;Rural;2015;6,0;0,0005556585950098865
431960;Rural;2012;17,0;0,00104360552202376
431960;Oferta P̼blica;2013;1,0;0,0016569573193146896
431960;Rural;2013;4,0;0,00020644058404576461
431970;Rural;2012;7,0;0,011150871718336612
431970;Rural;2013;25,0;0,00651331519498722
431970;Rural;2014;9,0;0,003097377191711346
431971;Rural;2012;12,0;0,00810088299624659
431971;Rural;2014;28,0;0,017298562788580347
431973;Rural;2010;30,0;0,013193579124825917
431973;Oferta P̼blica;2011;29,0;0,010722538900015406
431973;Rural;2011;30,0;0,012940995224156525
431973;Rural;2012;97,0;0,09421134421134421
431973;Oferta P̼blica;2013;0,0;0,002216265276399941
431980;Oferta P̼blica;2010;30,0;0,0035361026255561995
431980;Rural;2012;17,0;0,0034931124042476246
431990;FAR;2009;224,0;0,008394088118531914
431990;FAR;2012;256,0;0,006933410749223626
431990;Entidades;2013;232,0;0,007001877793465354
431990;FAR;2013;101,0;0,0030482312807758654
431990;FAR;2018;80,0;0,001923749773057644
432000;FAR;2009;600,0;0,014068217110188307
432000;Entidades;2013;0,0;0,009112509104692535
432000;FAR;2013;77,0;0,0018773120433368128
432010;Oferta P̼blica;2011;0,0;0,0007173982357317462
432010;FAR;2012;70,0;0,005720367106437268
432010;Rural;2012;38,0;0,0014269806269865267
432010;Rural;2015;8,0;0,00019288523725811515
432010;Rural;2016;11,0;0,0004398748426285089
432010;FAR;2025;0,0;
432020;Rural;2010;19,0;0,0014985014985014985
432020;Oferta P̼blica;2011;28,0;0,001953489896589587
432020;Rural;2011;34,0;0,0022288139759746965
432020;Rural;2012;94,0;0,0121247314046186
432020;Rural;2013;23,0;0,0025257390339385346
432020;Entidades;2014;35,0;0,006344893748533852
432020;Rural;2014;44,0;0,004669330245270162
432020;RURAL;2024;0,0;
432023;Oferta P̼blica;2010;30,0;0,007220071799602896
432023;Rural;2010;16,0;0,003850704959788211
432023;Rural;2014;19,0;0,006706463718217059
432026;Rural;2010;14,0;0,0022799755716903032
432026;Rural;2011;37,0;0,005575227906275898
432026;Rural;2012;48,0;0,01435458210222855
432026;Rural;2016;11,0;0,002926500165482828
432026;RURAL;2024;0,0;
432030;Rural;2011;3,0;0,00030181592582035244
432030;Rural;2012;6,0;0,0011734426460349374
432032;Rural;2011;40,0;0,008976157082748949
432032;Rural;2012;131,0;0,07529427993378701
432045;Rural;2010;6,0;0,002850581993823739
432045;Rural;2012;4,0;0,0032377128796218352
432045;Rural;2013;7,0;0,005633365335742927
432045;Rural;2016;8,0;0,006408421913327882
432050;Rural;2013;4,0;0,0005324788760024849
432055;Rural;2012;6,0;0,0013941427416281728
432057;Rural;2012;34,0;0,03241676518820792
432057;Rural;2013;34,0;0,015820903715383857
432057;Rural;2014;32,0;0,018055830528608197
432060;Rural;2010;6,0;0,0014091949973577594
432060;Rural;2011;25,0;0,0056456308110301515
432060;Rural;2012;23,0;0,005830755970187091
432060;Rural;2013;65,0;0,018170765550871534
432060;Rural;2016;13,0;0,0024962450777412416
432065;Oferta P̼blica;2010;19,0;0,009089821791651716
432067;Rural;2011;3,0;0,00028768009972910124
432067;Rural;2012;41,0;0,007982182211804285
432067;Rural;2013;94,0;0,015997120407573083
432067;Rural;2016;20,0;0,0029081335904735666
432070;Rural;2011;28,0;0,0015563481402566122
432070;Rural;2012;39,0;0,004111790083627485
432070;Rural;2013;11,0;0,001030548277981769
432070;Rural;2014;6,0;0,0005471649814411878
432070;Rural;2016;4,0;0,0003538374717832957
432070;FNHIS;2024;0,0;
432070;RURAL;2024;0,0;
432080;Oferta P̼blica;2010;60,0;0,002477598381302391
432080;Oferta P̼blica;2012;36,0;0,002401267105715122
432080;Rural;2012;28,0;0,0014842269086097883
432080;Rural;2014;20,0;0,0009701096204266904
432085;Rural;2015;5,0;0,0017772068544062258
432090;Rural;2010;16,0;0,0004469398586552697
432090;Rural;2011;5,0;0,00012272448353446513
432090;Rural;2012;29,0;0,000751927032105514
432090;Rural;2013;10,0;0,0003495821660710147
432090;Rural;2014;10,0;0,0004167982871784072
432100;Rural;2010;6,0;0,00027978549778503146
432100;Rural;2014;6,0;0,0005238649592549476
432100;Rural;2015;8,0;0,0006625547098936825
432110;Oferta P̼blica;2013;0,0;0,00046353749788883913
432110;FNHIS;2024;0,0;
432120;FAR;2024;0,0;
432130;Oferta P̼blica;2010;48,0;0,001758040032477848
432130;Rural;2010;6,0;0,00021181205210576482
432130;Rural;2012;7,0;0,00035021853636669283
432130;Oferta P̼blica;2013;45,0;0,002021972549539447
432130;Rural;2013;6,0;0,0003063187649800624
432130;Rural;2014;8,0;0,0003523346808589549
432130;Rural;2015;6,0;0,0002529540895723745
432130;FNHIS;2024;0,0;
432132;Oferta P̼blica;2010;30,0;0,009236690186016677
432132;Rural;2011;43,0;0,01274168456922735
432132;Rural;2012;65,0;0,03700667258773428
432132;Rural;2013;31,0;0,011116143887064507
432135;Rural;2010;15,0;0,0032875511396843952
432135;Rural;2013;12,0;0,004531722054380665
432140;Oferta P̼blica;2010;28,0;0,0021238417774620457
432140;Rural;2010;50,0;0,0036744667430139203
432140;Rural;2011;30,0;0,0019429527484685755
432140;Oferta P̼blica;2013;40,0;0,003784409745611977
432140;Rural;2013;49,0;0,00415528190068195
432140;Rural;2014;84,0;0,0083787512935495
432145;Rural;2011;7,0;0,0001295360757971095
432145;FAR;2012;128,0;0,006592848133285413
432145;Rural;2013;23,0;0,0005307730439093115
432146;Oferta P̼blica;2011;16,0;0,0030567407501751256
432146;Rural;2011;11,0;0,002101509265745399
432146;Rural;2014;15,0;0,005125680528205722
432147;Oferta P̼blica;2010;29,0;0,005837359098228663
432147;Rural;2010;37,0;0,007447665056360709
432147;Rural;2012;35,0;0,006295616825266937
432147;Oferta P̼blica;2013;26,0;0,006645537266128208
432147;Rural;2013;6,0;0,0017482874961660363
432147;Rural;2014;25,0;0,007074066719618745
432149;Rural;2011;13,0;0,0043946137810580875
432149;Rural;2012;31,0;0,021994551027358384
432149;Rural;2013;12,0;0,0063335679099225895
432149;Rural;2014;12,0;0,00589512876202296
432150;Rural;2011;3,0;8,081548209128916e-05
432150;FNHIS;2024;0,0;
432160;Oferta P̼blica;2013;40,0;0,0014298732017526852
432162;Rural;2010;16,0;0,004321307195426617
432162;Rural;2011;11,0;0,0031294452347083927
432162;Rural;2012;17,0;0,00878516650474399
432162;Rural;2013;19,0;0,009826337851815558
432162;Rural;2016;9,0;0,004718779957520111
432162;RURAL;2024;0,0;
432163;Rural;2012;26,0;0,010566317545648346
432163;Rural;2013;14,0;0,001993412247145149
432163;Rural;2014;24,0;0,004492159801587605
432163;Rural;2016;6,0;0,0014968158383987552
432166;Rural;2010;7,0;0,0007243127651502087
432166;Rural;2012;12,0;0,0021739760572770223
432166;Rural;2014;3,0;0,00043769165007192476
432180;Rural;2010;37,0;0,0013592147412349017
432180;Rural;2011;15,0;0,0004873368233869693
432180;FAR;2012;96,0;0,008785314452505013
432180;Rural;2012;22,0;0,001064562832433939
432180;Rural;2013;12,0;0,0003120926842692586
432180;Rural;2014;37,0;0,001425973954055027
432180;Rural;2016;5,0;0,00015620270910901956
432183;Rural;2010;8,0;0,003497777453909495
432183;Rural;2013;4,0;0,002704369692081416
432183;Rural;2014;6,0;0,0037142422728556226
432185;Rural;2010;26,0;0,004812141402924301
432185;Rural;2011;10,0;0,0017450991798033855
432185;Rural;2012;49,0;0,021316581690361425
432185;Rural;2013;24,0;0,0071140325331780175
432185;Rural;2014;9,0;0,0025732085352273754
432190;Rural;2010;16,0;0,0006305219933952821
432190;Rural;2011;59,0;0,0021449189656885673
432190;Rural;2012;109,0;0,005603110600262781
432190;FAR;2013;100,0;0,010669278935886891
432190;Rural;2013;69,0;0,0027379445633996815
432190;Rural;2014;29,0;0,0014331977643805963
432190;Rural;2015;4,0;0,00017734600204999954
432195;Rural;2010;26,0;0,004121532364597094
432195;Rural;2012;71,0;0,023321508343187494
432195;Oferta P̼blica;2013;40,0;0,00773880002166864
432195;Rural;2013;19,0;0,0041905602117335685
432195;Rural;2014;6,0;0,001321057751034904
432195;Rural;2016;4,0;0,000725717456497478
432195;FNHIS;2024;0,0;
432210;Rural;2012;11,0;0,0023700392738243863
432210;Rural;2013;5,0;0,0009178676327625764
432215;Rural;2010;22,0;0,006371732676851784
432215;Rural;2012;62,0;0,03937307897477583
432215;Rural;2013;16,0;0,007164967082004306
432215;Rural;2014;9,0;0,0039651867425179324
432218;Rural;2012;10,0;0,008818342151675485
432218;Rural;2016;5,0;0,0018468807043917105
432220;Oferta P̼blica;2010;28,0;0,000822628112299715
432220;Oferta P̼blica;2012;35,0;0,002067720451145326
432220;Rural;2012;19,0;0,0008253506002470839
432220;Rural;2013;6,0;0,00017127832728183298
432220;Rural;2014;23,0;0,0007013065378245482
432220;Rural;2018;7,0;0,0001867024786040831
432230;Rural;2011;30,0;0,002305652691849518
432230;Rural;2012;24,0;0,004099060631938514
432230;Rural;2013;54,0;0,0039103987641208844
432230;Rural;2014;33,0;0,0038372902187960344
432230;Rural;2015;18,0;0,0013760254035459117
432232;Rural;2010;4,0;0,001117240416172055
432232;Oferta P̼blica;2011;25,0;0,007421630793962668
432232;Rural;2011;4,0;0,0010717156381173528
432232;Rural;2012;9,0;0,004186046511627907
432232;Oferta P̼blica;2013;0,0;0,006550233514956077
432232;Rural;2014;16,0;0,005705206000475434
432234;Rural;2010;28,0;0,011742914060042638
432234;Rural;2011;9,0;0,003261657405170331
432234;Rural;2012;27,0;0,024323904602510462
432235;Rural;2013;13,0;0,00837590993353529
432237;Rural;2012;13,0;0,011019973070017954
432237;Oferta P̼blica;2013;30,0;0,016724272494146503
432240;FAR;2009;500,0;0,013903583669311324
432240;FAR;2010;241,0;0,006157728407484259
432240;FAR;2013;357,0;0,010228386207054626
432240;Rural;2014;8,0;9,933251166176756e-05
432240;FAR;2018;0,0;0,011822196393816136
432250;Entidades;2016;39,0;0,001088847436615251
432250;RURAL;2024;0,0;
432252;Rural;2012;13,0;0,005468066491688539
432252;Rural;2013;14,0;0,006219021789956046
432252;Rural;2016;10,0;0,0035719657091291923
432253;Rural;2010;18,0;0,0010275389965320558
432253;Rural;2011;14,0;0,0009669064748201439
432253;Rural;2012;29,0;0,004444226490041868
432253;Rural;2013;53,0;0,007691994316937664
432253;Rural;2014;23,0;0,0031259835760679847
432253;Rural;2015;12,0;0,0015712651441015532
432253;Rural;2016;29,0;0,0038664051901301563
432253;Rural;2018;16,0;0,002456775213149494
432255;Rural;2014;6,0;0,0033822540448593696
432260;FAR;2010;160,0;0,003941092642800194
432260;Rural;2010;34,0;0,0002961485016337526
432260;FAR;2012;224,0;0,006579630169954197
432260;Rural;2012;120,0;0,0014686674486504903
432260;FAR;2013;256,0;0,005937826778593671
432260;Rural;2013;200,0;0,0019669594693067314
432260;Rural;2014;72,0;0,0007301124415856675
432260;Rural;2015;10,0;0,0001004968422834293
432260;Rural;2016;19,0;0,00022252392883867288
432260;FAR;2024;0,0;
432270;Rural;2010;7,0;0,0002700457534662301
432270;Rural;2011;52,0;0,0017828408425980106
432270;Rural;2012;65,0;0,0034797244486510447
432270;Rural;2013;62,0;0,00233253430740632
432270;Rural;2014;59,0;0,0027723221276817873
432270;Rural;2015;5,0;0,00023595176318059666
432270;Rural;2016;6,0;0,00032050353644385904
432270;FNHIS;2024;0,0;
432270;RURAL;2024;0,0;
432285;Rural;2012;10,0;0,006076810889645114
432285;Rural;2013;14,0;0,007702554004748943
432285;Rural;2014;4,0;0,002120738304487698
432290;Rural;2011;6,0;0,0010158013544018058
432290;Rural;2012;14,0;0,0037573152765951697
432290;Rural;2013;15,0;0,0026220334581521783
432290;Rural;2014;4,0;0,0008211599965424842
432290;Rural;2016;8,0;0,0009195571108316473
432300;Entidades;2010;157,0;0,0030558768896049916
432300;Entidades;2013;846,0;0,026281065855275725
432300;FAR;2013;240,0;0,005718355362279777
432300;Rural;2018;6,0;5,475537927572936e-05
432300;FAR;2024;0,0;
432310;Oferta P̼blica;2011;30,0;0,006782343299610015
432310;Rural;2011;9,0;0,0020347029898830048
432310;Rural;2012;6,0;0,002483320364882539
432310;Oferta P̼blica;2013;5,0;0,0044475986178726026
432310;Rural;2014;17,0;0,006041448451294329
432310;FNHIS;2024;0,0;
432320;Rural;2014;18,0;0,004563026512998088
432335;Rural;2010;6,0;0,0016639319636708187
432335;Rural;2012;33,0;0,015725668102626662
432340;Rural;2012;11,0;0,001887763857902866
432340;Rural;2014;15,0;0,0022724977275022725
432340;Entidades;2016;6,0;0,0012981018865747419
432345;Rural;2013;4,0;0,0014655405144818542
432345;Rural;2014;4,0;0,0013202543226747889
432350;Rural;2010;24,0;0,007312614259597806
432350;Oferta P̼blica;2011;29,0;0,009125714585409346
432350;Rural;2011;6,0;0,0018880788797398648
432350;Rural;2012;8,0;0,005520287054926856
432350;Rural;2013;28,0;0,015008181151379512
432370;Oferta P̼blica;2010;30,0;0,00982827814027137
432370;Rural;2010;40,0;0,01310437085369516
432370;Rural;2012;23,0;0,01300140189029078
432370;Rural;2013;15,0;0,007889054974256769
432375;Rural;2011;41,0;0,0104078524284989
432375;Rural;2012;85,0;0,06928368817449708
432377;Rural;2013;10,0;0,0026965654271927336
432377;Rural;2014;6,0;0,0008300026711304223
500020;Entidades;2018;144,0;0,0070734500392594475
500020;FNHIS;2024;0,0;
500025;Entidades;2016;50,0;0,015603107884345943
500060;Oferta P̼blica;2012;50,0;0,002388568502233789
500060;Rural;2012;48,0;0,0022930257621444376
500060;Rural;2014;23,0;0,00092692232093996
500060;Rural;2016;48,0;0,0017148033981550593
500060;Rural;2018;17,0;0,0005665678210136828
500060;RURAL;2025;0,0;
500070;Oferta P̼blica;2010;60,0;0,004409192676820874
500070;FAR;2012;759,0;0,14399155532582347
500070;Oferta P̼blica;2013;50,0;0,004341649618455831
500080;Oferta P̼blica;2010;27,0;0,003041526566420318
500080;Oferta P̼blica;2013;0,0;0,004938921997958579
500085;Oferta P̼blica;2010;30,0;0,0014487213022394817
500085;Oferta P̼blica;2013;30,0;0,002261053070973876
500090;Oferta P̼blica;2013;40,0;0,007920541131370095
500100;FAR;2013;96,0;0,007812810859121886
500100;FAR;2014;327,0;0,025454940004435316
500100;Rural;2014;17,0;0,000639556679638205
500110;FAR;2013;189,0;0,017174712082116173
500110;Oferta P̼blica;2013;50,0;0,001868722959578775
500110;Rural;2014;31,0;0,001147052998016187
500110;Rural;2015;66,0;0,002327273267165032
500110;Rural;2018;60,0;0,003396428050972328
500110;FNHIS;2024;0,0;
500124;Oferta P̼blica;2013;39,0;0,002088836614413615
500124;Entidades;2014;250,0;0,024837198154116252
500124;Rural;2014;9,0;0,000521212219734131
500124;FNHIS;2024;0,0;
500150;Oferta P̼blica;2013;40,0;0,004418034416488105
500150;Rural;2015;37,0;0,0036535973315980136
500150;FNHIS;2024;0,0;
500190;Oferta P̼blica;2010;30,0;0,0007899483461553653
500190;Oferta P̼blica;2013;12,0;0,0018934612471598082
500200;Oferta P̼blica;2010;30,0;0,001710880247887538
500200;Oferta P̼blica;2013;39,0;0,0032736366411011235
500210;Oferta P̼blica;2011;26,0;0,0013941270826679682
500210;Oferta P̼blica;2013;50,0;0,003572541162819278
500210;Rural;2015;20,0;0,0013605896843431932
500215;Oferta P̼blica;2010;30,0;0,0025696665143901324
500215;Oferta P̼blica;2013;40,0;0,005551484466946461
500215;FNHIS;2024;0,0;
500220;Oferta P̼blica;2010;30,0;0,0012994469356163289
500220;Oferta P̼blica;2013;40,0;0,0023140059840194745
500220;Entidades;2016;100,0;0,008806048774343876
500230;Oferta P̼blica;2010;30,0;0,0010594098681404552
500230;Rural;2015;21,0;0,0010526667557813126
500240;Oferta P̼blica;2011;56,0;0,001180157512745437
500240;FAR;2012;280,0;0,01632783886445184
500240;Rural;2012;14,0;0,0004159778271933025
500240;Rural;2013;10,0;0,0003204775002305189
500240;Rural;2016;12,0;0,0003009778178868189
500260;Oferta P̼blica;2013;20,0;0,0016865966166871868
500270;FAR;2009;1572,0;0,005339270892593851
500270;FAR;2010;157,0;0,0004621001092177675
500270;FAR;2011;2398,0;0,00765039229528024
500270;FAR;2012;3895,0;0,01196169183930801
500270;Rural;2013;36,0;8,926451893191916e-05
500270;Entidades;2018;352,0;0,0009651461017317449
500270;FAR;2018;1438,0;0,004727887451832663
500270;Rural;2018;79,0;9,260055804363242e-05
500270;FAR;2024;0,0;
500270;FAR;2025;0,0;
500280;Entidades;2010;50,0;0,011261765418146594
500280;Oferta P̼blica;2013;37,0;0,010361359410354638
500280;Rural;2013;33,0;0,010534982189663283
500290;Oferta P̼blica;2013;50,0;0,0029730263267427285
500290;Rural;2014;24,0;0,0014460062533428325
500295;Oferta P̼blica;2011;30,0;0,0003791768702109171
500295;FAR;2018;96,0;0,004567044586524749
500310;Rural;2014;21,0;0,006470810377641992
500310;Rural;2018;48,0;0,015268567176673022
500315;Entidades;2010;100,0;0,01673340106376621
500315;FAR;2012;84,0;0,030011782220114545
500315;Rural;2012;22,0;0,004012694706890891
500315;Oferta P̼blica;2013;22,0;0,0035209229641348177
500315;Rural;2018;7,0;0,001132680725029216
500320;FAR;2010;224,0;0,008447240669399492
500320;FAR;2013;200,0;0,00502919050590192
500320;FAR;2014;840,0;0,017768695954045035
500320;FAR;2024;0,0;
500325;Oferta P̼blica;2013;40,0;0,0009437033751551212
500325;Entidades;2018;200,0;0,0074607992600642615
500330;FAR;2013;70,0;0,006047509003235061
500330;Oferta P̼blica;2013;50,0;0,0018609415173075005
500345;Oferta P̼blica;2010;30,0;0,002887577002053388
500345;Oferta P̼blica;2013;40,0;0,005297704504638141
500345;Rural;2015;28,0;0,0035288030812907108
500348;Oferta P̼blica;2010;30,0;0,003652449170082383
500348;Oferta P̼blica;2013;40,0;0,005915164707761288
500348;Rural;2013;50,0;0,008429109708559835
500348;FNHIS;2024;0,0;
500350;Oferta P̼blica;2010;30,0;0,006260216325253017
500350;Rural;2012;16,0;0,004999812507030986
500350;Oferta P̼blica;2013;40,0;0,011959147551962496
500350;Rural;2015;11,0;0,0030211334791700795
500350;Entidades;2025;0,0;
500370;FAR;2009;1086,0;0,013578426980169289
500370;FAR;2010;227,0;0,0024976133983739494
500370;FAR;2011;450,0;0,004921759576796561
500370;FAR;2012;722,0;0,006724074775774892
